Rows,Cols,CPU_Rows,GPU_Rows,Rate(MB/s),Avg_time,Min_time,Max_time,GPU_Power(W),GPU_Energy(J),CPU_Power(W),CPU_Energy(J),DRAM_Power(W),DRAM_Energy(J),Total_Power_inc_DRAM(W),Total_Energy_inc_DRAM(W),Total_Power_exc_DRAM(W),Total_Energy_exc_DRAM(W),Power_efficiency,t_winner,pe_winner
8192,64,5888,2304,20.4045,0.1246,0.1028,0.1422,72.8006,9.7656,107.804,14.461,24.5731,0.0845,205.178,24.3111,180.605,24.2266,0.112979,0,0
8192,64,6016,2176,18.2795,0.1258,0.1147,0.1403,72.4166,9.7982,107.659,14.5666,24.5338,0.0851,204.61,24.4499,180.076,24.3648,0.10151,0,0
8192,64,6144,2048,19.033,0.1269,0.1102,0.1455,71.7375,9.7617,107.47,14.6239,24.4565,0.0853,203.664,24.4709,179.207,24.3856,0.106207,0,0
8192,64,6272,1920,17.9709,0.1326,0.1167,0.1552,71.2896,10.0607,106.714,15.0599,24.4082,0.0883,202.412,25.2089,178.003,25.1206,0.100958,0,0
8192,64,6400,1792,18.1506,0.1313,0.1155,0.1592,71.0085,9.9904,107.497,15.1241,24.4485,0.0882,202.954,25.2027,178.506,25.1145,0.101681,0,0
8192,64,6528,1664,18.3004,0.1331,0.1146,0.1497,70.6543,9.9724,107.409,15.1601,24.4576,0.0885,202.521,25.221,178.064,25.1325,0.102774,0,0
8192,64,6656,1536,17.5394,0.134,0.1196,0.1503,70.2064,10.1152,106.666,15.3682,24.4272,0.0902,201.299,25.5736,176.872,25.4834,0.0991643,0,0
8192,64,6784,1408,16.9435,0.1369,0.1238,0.1556,69.9659,10.1869,106.622,15.5239,24.4703,0.0914,201.059,25.8022,176.588,25.7108,0.0959492,0,0
8192,64,6912,1280,16.6245,0.1424,0.1261,0.165,69.6981,10.5631,105.183,15.941,24.3846,0.0948,199.266,26.5989,174.881,26.5041,0.0950618,0,0
8192,64,7040,1152,17.9046,0.1361,0.1171,0.1577,69.5014,10.0487,107.293,15.5127,24.4503,0.0906,201.244,25.652,176.794,25.5614,0.101274,0,0
8192,64,7168,1024,16.9454,0.1403,0.1238,0.1673,69.2543,10.3287,105.814,15.7814,24.3792,0.0932,199.448,26.2033,175.069,26.1101,0.0967929,0,0
8192,64,7296,896,16.5574,0.1449,0.1267,0.1733,69.063,10.6062,105.013,16.1272,24.3787,0.096,198.455,26.8294,174.076,26.7334,0.0951159,0,0
8192,64,7424,768,16.7843,0.1412,0.1249,0.1638,68.9174,10.3464,106.827,16.0377,24.4318,0.094,200.176,26.4781,175.744,26.3841,0.095504,0,0
8192,64,7552,640,17.1115,0.1407,0.1226,0.1584,68.8009,10.2403,106.835,15.9012,24.4042,0.0931,200.04,26.2346,175.635,26.1415,0.0974262,0,0
8192,64,7680,512,16.8286,0.1481,0.1246,0.1729,68.6965,10.7867,105.018,16.4898,24.347,0.098,198.061,27.3745,173.714,27.2765,0.0968752,0,0
8192,64,7808,384,15.9004,0.1499,0.1319,0.1739,68.6354,10.8062,104.408,16.4383,24.4178,0.0986,197.461,27.3431,173.043,27.2445,0.0918869,0,0
8192,64,7936,256,16.3513,0.1469,0.1283,0.1735,68.5632,10.6583,105.493,16.399,24.3679,0.0971,198.424,27.1544,174.056,27.0573,0.0939429,0,0
8192,64,8064,128,15.8214,0.1531,0.1326,0.1808,68.5326,11.11,103.647,16.8025,24.3423,0.1012,196.522,28.0137,172.18,27.9125,0.0918887,0,0
8192,64,8192,0,16.8503,0.1415,0.1245,0.178,0,0,105.214,15.3081,24.3024,0.0907,129.517,15.3988,105.214,15.3081,0.160152,0,1
8192,128,0,8192,44.8718,0.0964,0.0935,0.1141,193.58,21.0068,75.4427,8.1868,23.5389,0.0655,292.562,29.2591,269.023,29.1936,0.166795,0,0
8192,128,128,8064,41.9519,0.1011,0.1,0.1128,172.925,19.5729,78.9276,8.9335,24.1086,0.07,275.962,28.5764,251.853,28.5064,0.166573,0,0
8192,128,256,7936,47.1842,0.09,0.0889,0.1031,183.95,18.7558,80.3377,8.1913,23.6757,0.0619,287.964,27.009,264.288,26.9471,0.178533,0,0
8192,128,384,7808,48.6495,0.0875,0.0862,0.0994,183.898,18.3245,82.5966,8.2303,23.7303,0.0606,290.225,26.6154,266.495,26.5548,0.182553,0,0
8192,128,512,7680,50.2763,0.0848,0.0834,0.0975,183.096,17.7284,85.1832,8.2479,23.7779,0.059,292.057,26.0353,268.279,25.9763,0.187403,0,0
8192,128,640,7552,51.8001,0.0824,0.081,0.0976,182.595,17.2046,88.127,8.3035,23.742,0.0574,294.464,25.5655,270.722,25.5081,0.19134,0,0
8192,128,768,7424,53.5718,0.0797,0.0783,0.0876,182.364,16.5773,91.8849,8.3525,23.8591,0.0556,298.108,24.9854,274.248,24.9298,0.19534,0,0
8192,128,896,7296,55.0289,0.0818,0.0762,0.111,174.047,16.2477,94.8438,8.8539,24.2455,0.058,293.136,25.1596,268.89,25.1016,0.204652,0,0
8192,128,1024,7168,56.8743,0.0806,0.0737,0.1093,171.288,15.7599,97.7187,8.9909,24.3877,0.0575,293.394,24.8083,269.007,24.7508,0.211423,0,0
8192,128,1152,7040,58.9252,0.0783,0.0712,0.1008,170.883,15.3454,101.011,9.0707,24.091,0.0555,295.985,24.4716,271.894,24.4161,0.216721,0,0
8192,128,1280,6912,60.5308,0.0803,0.0693,0.0986,165.056,15.0534,104.122,9.4961,24.2718,0.0568,293.45,24.6063,269.179,24.5495,0.224872,1,0
8192,128,1408,6784,56.5521,0.0863,0.0742,0.1012,156.021,15.157,103.759,10.0798,24.1247,0.0601,283.904,25.2969,259.78,25.2368,0.217693,0,0
8192,128,1536,6656,60.3263,0.0878,0.0695,0.1011,152.85,14.9949,106.118,10.4104,24.1549,0.0608,283.123,25.4661,258.968,25.4053,0.232949,0,1
8192,128,1664,6528,54.7838,0.0948,0.0766,0.1147,142.335,15.0246,106.561,11.2483,24.5271,0.0664,273.423,26.3393,248.896,26.2729,0.220107,0,0
8192,128,1792,6400,51.3115,0.0982,0.0817,0.1148,145.67,16.0033,106.225,11.6699,24.2438,0.0683,276.139,27.7415,251.895,27.6732,0.203702,0,0
8192,128,1920,6272,48.0971,0.1009,0.0872,0.1193,128.411,14.3765,108.256,12.1199,24.4965,0.0703,261.164,26.5667,236.667,26.4964,0.203227,0,0
8192,128,2048,6144,47.8949,0.1022,0.0876,0.1367,138.395,15.7631,108.995,12.4144,24.3765,0.0712,271.766,28.2487,247.389,28.1775,0.193601,0,0
8192,128,2176,6016,45.7534,0.1081,0.0917,0.1271,128.138,15.3244,109.48,13.093,24.3267,0.0746,261.945,28.492,237.618,28.4174,0.19255,0,0
8192,128,2304,5888,42.6831,0.112,0.0983,0.1265,124.78,15.2549,110.203,13.4727,24.3971,0.0765,259.38,28.8041,234.983,28.7276,0.181643,0,0
8192,128,2432,5760,41.7763,0.1169,0.1004,0.1349,121.293,15.3571,110.127,13.9433,24.2222,0.0786,255.642,29.379,231.42,29.3004,0.180522,0,0
8192,128,2560,5632,39.2564,0.118,0.1068,0.1359,120.321,15.5707,110.859,14.3463,24.3146,0.0807,255.495,29.9977,231.18,29.917,0.169809,0,0
8192,128,2688,5504,38.0201,0.1198,0.1103,0.1397,116.701,15.2292,112.62,14.6965,24.3264,0.0814,253.647,30.0071,229.321,29.9257,0.165794,0,0
8192,128,2816,5376,38.5106,0.1223,0.1089,0.1366,114.448,15.0889,113.574,14.9735,24.3497,0.0823,252.372,30.1447,228.022,30.0624,0.16889,0,0
8192,128,2944,5248,35.4723,0.1309,0.1182,0.1448,102.444,14.5288,111.485,15.811,24.2673,0.0882,238.196,30.428,213.929,30.3398,0.165814,0,0
8192,128,3072,5120,36.9458,0.1337,0.1135,0.1662,101.381,14.6171,111.76,16.1134,24.1622,0.0893,237.303,30.8198,213.141,30.7305,0.173339,0,0
8192,128,3200,4992,34.5235,0.1347,0.1215,0.1501,93.5916,13.5097,113.918,16.4436,24.3082,0.09,231.817,30.0433,207.509,29.9533,0.166371,0,0
8192,128,3328,4864,33.6516,0.137,0.1246,0.1584,88.6561,13.0593,113.811,16.7646,24.1952,0.0914,226.662,29.9153,202.467,29.8239,0.166208,0,0
8192,128,3456,4736,32.3121,0.1422,0.1298,0.1652,87.0816,13.2811,113.321,17.283,24.1646,0.0945,224.567,30.6586,200.402,30.5641,0.161236,0,0
8192,128,3584,4608,32.368,0.1427,0.1296,0.1552,85.5465,13.091,114.711,17.5539,24.2814,0.0953,224.539,30.7402,200.257,30.6449,0.161632,0,0
8192,128,3712,4480,32.3764,0.145,0.1295,0.1713,83.8966,13.0505,115.271,17.9308,24.2705,0.0968,223.438,31.0781,199.167,30.9813,0.162559,0,0
8192,128,3840,4352,31.8103,0.1512,0.1319,0.1675,82.9451,13.3565,114.182,18.3864,24.2421,0.1001,221.369,31.843,197.127,31.7429,0.16137,0,0
8192,128,3968,4224,30.469,0.1535,0.1377,0.1729,81.3815,13.2724,114.587,18.6879,24.1902,0.1012,220.159,32.0615,195.969,31.9603,0.155479,0,0
8192,128,4096,4096,28.7076,0.1573,0.1461,0.1727,80.2313,13.3909,114.854,19.1696,24.1683,0.1034,219.254,32.6639,195.086,32.5605,0.147154,0,0
8192,128,4224,3968,29.3162,0.158,0.1431,0.1726,80.1601,13.5169,114.981,19.3885,24.1431,0.1044,219.284,33.0098,195.141,32.9054,0.150231,0,0
8192,128,4352,3840,30.2288,0.1597,0.1388,0.1747,78.9958,13.3866,115.54,19.5794,24.161,0.105,218.697,33.071,194.536,32.966,0.155389,0,0
8192,128,4480,3712,29.5045,0.161,0.1422,0.193,78.2659,13.4267,116.82,20.0407,24.256,0.1067,219.342,33.5741,195.086,33.4674,0.151239,0,0
8192,128,4608,3584,29.3408,0.1628,0.143,0.1832,77.2848,13.3688,116.431,20.1403,24.1348,0.107,217.851,33.6161,193.716,33.5091,0.151463,0,0
8192,128,4736,3456,27.9099,0.1705,0.1503,0.1879,76.5342,13.8143,115.983,20.9347,24.1414,0.1117,216.659,34.8607,192.517,34.749,0.144974,0,0
8192,128,4864,3328,26.2628,0.1737,0.1597,0.19,75.6855,13.8293,115.084,21.0281,24.1324,0.1131,214.902,34.9705,190.769,34.8574,0.137668,0,0
8192,128,4992,3200,25.6421,0.1768,0.1636,0.1975,74.9827,13.9867,115.587,21.5607,24.1623,0.1156,214.732,35.663,190.57,35.5474,0.134555,0,0
8192,128,5120,3072,26.2574,0.1795,0.1597,0.2078,74.4449,14.0843,114.967,21.7506,24.1013,0.1169,213.513,35.9518,189.412,35.8349,0.138626,0,0
8192,128,5248,2944,25.819,0.1802,0.1625,0.2038,73.8637,14.0303,116.606,22.1491,24.1379,0.1176,214.607,36.297,190.469,36.1794,0.135555,0,0
8192,128,5376,2816,24.7344,0.1855,0.1696,0.2143,73.1533,14.2788,115.566,22.5572,24.1081,0.1207,212.827,36.9567,188.719,36.836,0.131065,0,0
8192,128,5504,2688,24.737,0.1894,0.1696,0.2173,72.6414,14.4833,115.071,22.9429,24.1552,0.1235,211.867,37.5497,187.712,37.4262,0.131782,0,0
8192,128,5632,2560,24.3675,0.1926,0.1721,0.2152,72.1957,14.5306,114.864,23.1184,24.0832,0.1243,211.143,37.7733,187.06,37.649,0.130266,0,0
8192,128,5760,2432,24.5188,0.1913,0.1711,0.2181,71.9455,14.397,116.078,23.2282,24.073,0.1235,212.096,37.7487,188.023,37.6252,0.130403,0,0
8192,128,5888,2304,23.421,0.1937,0.1791,0.2115,71.3767,14.4574,115.751,23.4454,24.0949,0.1251,211.223,38.0279,187.128,37.9028,0.12516,0,0
8192,128,6016,2176,22.9543,0.2023,0.1827,0.2255,71.2523,15.0916,114.567,24.2656,24.0599,0.1307,209.879,39.4879,185.819,39.3572,0.123531,0,0
8192,128,6144,2048,22.7224,0.2066,0.1846,0.2381,70.7963,15.3365,113.712,24.6331,24.062,0.1337,208.57,40.1033,184.508,39.9696,0.123151,0,0
8192,128,6272,1920,22.3332,0.2086,0.1878,0.2354,70.6151,15.4019,114.127,24.8921,24.0597,0.1346,208.802,40.4286,184.742,40.294,0.120889,0,0
8192,128,6400,1792,21.9197,0.2081,0.1913,0.2453,70.2899,15.2735,114.449,24.8688,24.0674,0.1341,208.806,40.2764,184.739,40.1423,0.118652,0,0
8192,128,6528,1664,22.2438,0.2155,0.1886,0.2517,69.9551,15.695,113.556,25.4771,24.0067,0.1381,207.518,41.3102,183.511,41.1721,0.121212,0,0
8192,128,6656,1536,20.5681,0.2201,0.2039,0.2669,69.6652,15.9992,112.227,25.7738,23.9735,0.1412,205.865,41.9142,181.892,41.773,0.113079,0,0
8192,128,6784,1408,20.2143,0.2245,0.2075,0.2668,69.4807,16.2706,112.384,26.3175,24.0105,0.1442,205.875,42.7323,181.865,42.5881,0.11115,0,0
8192,128,6912,1280,21.0601,0.2176,0.1992,0.2533,69.2811,15.6816,113.402,25.6683,23.9697,0.1391,206.653,41.489,182.683,41.3499,0.115282,0,0
8192,128,7040,1152,20.6699,0.2257,0.2029,0.258,69.1366,16.2186,112.275,26.3385,23.9737,0.1442,205.385,42.7013,181.412,42.5571,0.113939,0,0
8192,128,7168,1024,19.9441,0.2376,0.2103,0.2707,68.9634,17.0518,110.311,27.2752,23.9093,0.1516,203.183,44.4786,179.274,44.327,0.111249,0,0
8192,128,7296,896,20.4422,0.2361,0.2052,0.2737,68.8574,16.8757,111.341,27.2875,23.9077,0.1502,204.106,44.3134,180.198,44.1632,0.113443,0,0
8192,128,7424,768,19.6535,0.2384,0.2134,0.2772,68.7346,17.0324,110.852,27.4689,23.9399,0.1521,203.526,44.6534,179.586,44.5013,0.109438,0,0
8192,128,7552,640,19.8987,0.2406,0.2108,0.2783,68.6835,17.2179,110.581,27.7209,23.9434,0.1539,203.208,45.0927,179.264,44.9388,0.111002,0,0
8192,128,7680,512,19.8855,0.2431,0.2109,0.2837,68.6083,17.2965,110.192,27.78,23.9359,0.1547,202.737,45.2312,178.801,45.0765,0.111216,0,0
8192,128,7808,384,18.576,0.2498,0.2258,0.2777,68.534,17.7642,109.997,28.5114,23.9195,0.159,202.45,46.4346,178.531,46.2756,0.104049,0,0
8192,128,7936,256,18.787,0.2564,0.2233,0.2973,68.5242,18.2196,108.734,28.9106,23.9154,0.163,201.173,47.2932,177.258,47.1302,0.105987,0,0
8192,128,8064,128,17.8827,0.2595,0.2345,0.2926,68.4917,18.4308,108.231,29.1243,23.9308,0.1651,200.653,47.7202,176.722,47.5551,0.101191,0,0
8192,128,8192,0,19.1561,0.2355,0.219,0.2771,0,0,111.208,26.905,23.8872,0.1482,135.095,27.0532,111.208,26.905,0.172254,0,0
8192,256,0,8192,52.2557,0.1616,0.1605,0.1641,194.578,34.0729,73.8553,12.9329,23.317,0.1047,291.75,47.1105,268.433,47.0058,0.194669,0,0
8192,256,128,8064,53.1507,0.1584,0.1578,0.16,185.722,31.9789,78.3982,13.4992,23.5214,0.1038,287.641,45.5819,264.12,45.4781,0.201237,0,0
8192,256,256,7936,55.0199,0.1535,0.1525,0.1623,185.683,31.0053,80.7268,13.4797,23.512,0.1007,289.921,44.5857,266.409,44.485,0.206524,0,0
8192,256,384,7808,56.8607,0.1483,0.1475,0.1509,186.389,29.9942,83.5763,13.4493,23.579,0.0973,293.544,43.5408,269.965,43.4435,0.210623,0,0
8192,256,512,7680,58.8162,0.1454,0.1426,0.1679,183.739,29.1871,86.1961,13.6923,23.6066,0.0962,293.542,42.9756,269.935,42.8794,0.21789,0,0
8192,256,640,7552,58.0735,0.1457,0.1444,0.1585,181.312,28.8664,89.6586,14.2743,23.9742,0.0979,294.945,43.2386,270.971,43.1407,0.214317,0,0
8192,256,768,7424,63.2516,0.1338,0.1326,0.1539,186.079,27.1705,93.8461,13.703,23.7312,0.0888,303.656,40.9623,279.925,40.8735,0.225959,0,0
8192,256,896,7296,65.3262,0.1292,0.1284,0.1316,186.463,26.3311,98.9867,13.9782,23.7745,0.0861,309.224,40.3954,285.45,40.3093,0.228854,0,0
8192,256,1024,7168,67.8645,0.1329,0.1236,0.1656,179.019,26.1096,101.029,14.7348,24.1575,0.0903,304.205,40.9347,280.048,40.8444,0.242332,0,0
8192,256,1152,7040,70.4883,0.1234,0.119,0.1563,183.462,24.8546,107.136,14.5142,23.9575,0.0832,314.555,39.452,290.598,39.3688,0.242563,0,0
8192,256,1280,6912,72.4306,0.1267,0.1158,0.1543,177.126,24.5781,110.318,15.3077,24.1837,0.086,311.628,39.9718,287.444,39.8858,0.251982,0,0
8192,256,1408,6784,72.623,0.1275,0.1155,0.1517,173.54,24.1204,114.234,15.8775,24.2463,0.0864,312.02,40.0843,287.774,39.9979,0.252361,1,1
8192,256,1536,6656,68.1197,0.137,0.1231,0.1657,163.759,24.5763,113.699,17.0634,24.0435,0.0925,301.502,41.7322,277.458,41.6397,0.245514,0,0
8192,256,1664,6528,63.2053,0.1449,0.1327,0.1613,160.291,25.0312,114.444,17.8717,23.9796,0.096,298.714,42.9989,274.734,42.9029,0.23006,0,0
8192,256,1792,6400,60.4938,0.1511,0.1387,0.1859,152.268,24.668,116.578,18.886,24.1939,0.1005,293.04,43.6545,268.846,43.554,0.225013,0,0
8192,256,1920,6272,59.168,0.157,0.1418,0.1748,146.469,24.6924,116.854,19.6997,23.9505,0.1035,287.273,44.4956,263.322,44.3921,0.224698,0,0
8192,256,2048,6144,55.7198,0.1667,0.1505,0.1868,141.049,25.212,116.732,20.8654,24.0219,0.1101,281.803,46.1875,257.781,46.0774,0.216151,0,0
8192,256,2176,6016,54.0005,0.171,0.1553,0.1927,136.409,24.9088,117.444,21.4456,23.8953,0.1119,277.749,46.4663,253.853,46.3544,0.212723,0,0
8192,256,2304,5888,52.5425,0.1742,0.1597,0.204,131.339,24.5188,119.044,22.2234,23.9499,0.1146,274.332,46.8568,250.383,46.7422,0.209849,0,0
8192,256,2432,5760,50.0263,0.1839,0.1677,0.2151,128.995,25.212,119.082,23.2745,23.9229,0.1199,272,48.6064,248.077,48.4865,0.201657,0,0
8192,256,2560,5632,47.6304,0.192,0.1761,0.2205,123.206,25.0728,118.985,24.2137,23.8932,0.1247,266.085,49.4112,242.192,49.2865,0.196664,0,0
8192,256,2688,5504,46.5894,0.1971,0.1801,0.2231,109.096,22.8527,119.518,25.0358,24.007,0.1289,252.621,48.0174,228.614,47.8885,0.203791,0,0
8192,256,2816,5376,45.1496,0.2003,0.1858,0.2209,105.24,22.282,120.799,25.5762,23.9425,0.13,249.981,47.9882,226.038,47.8582,0.199743,0,0
8192,256,2944,5248,45.2157,0.2067,0.1855,0.2457,97.5426,21.1921,121.308,26.3552,23.9203,0.1333,242.771,47.6806,218.851,47.5473,0.206605,0,0
8192,256,3072,5120,42.9658,0.2143,0.1952,0.235,93.7217,21.0528,121.297,27.2471,23.9319,0.1378,238.951,48.4377,215.019,48.2999,0.199823,0,0
8192,256,3200,4992,42.1572,0.2233,0.199,0.2555,90.4281,21.1985,121.265,28.4272,23.9695,0.1441,235.662,49.7698,211.693,49.6257,0.199143,0,0
8192,256,3328,4864,41.4871,0.2228,0.2022,0.2514,89.6261,20.9688,122.302,28.6136,23.9411,0.1436,235.869,49.726,211.928,49.5824,0.19576,0,0
8192,256,3456,4736,39.5147,0.231,0.2123,0.2532,87.1367,21.0697,122.19,29.5457,23.954,0.1485,233.281,50.7639,209.327,50.6154,0.18877,0,0
8192,256,3584,4608,38.0334,0.2359,0.2206,0.2696,85.4689,21.0734,122.375,30.173,23.9271,0.1513,231.771,51.3977,207.844,51.2464,0.18299,0,0
8192,256,3712,4480,37.7145,0.2465,0.2224,0.2716,83.8288,21.4998,121.439,31.1459,23.8377,0.1568,229.106,52.8025,205.268,52.6457,0.183733,0,0
8192,256,3840,4352,36.0034,0.2481,0.233,0.2704,82.7776,21.4564,122.281,31.6958,23.8984,0.1588,228.957,53.311,205.059,53.1522,0.175576,0,0
8192,256,3968,4224,35.2171,0.2569,0.2382,0.2911,81.1832,21.6742,122.345,32.6634,23.9133,0.1637,227.441,54.5013,203.528,54.3376,0.173033,0,0
8192,256,4096,4096,34.4774,0.261,0.2433,0.2891,80.0693,21.6991,122.615,33.2292,23.8827,0.166,226.567,55.0943,202.685,54.9283,0.170104,0,0
8192,256,4224,3968,34.1563,0.2651,0.2456,0.2995,78.5381,21.6778,122.71,33.87,23.8959,0.1691,225.144,55.7169,201.248,55.5478,0.169723,0,0
8192,256,4352,3840,34.3247,0.2722,0.2444,0.2954,77.7,21.9686,122.519,34.6405,23.8656,0.173,224.084,56.7821,200.219,56.6091,0.171436,0,0
8192,256,4480,3712,32.9102,0.2774,0.2549,0.3141,76.4534,22.0176,122.9,35.3936,23.8563,0.1762,223.21,57.5874,199.354,57.4112,0.165085,0,0
8192,256,4608,3584,32.0855,0.2796,0.2614,0.2966,75.6215,21.9483,123.172,35.7494,23.8604,0.1776,222.654,57.8753,198.793,57.6977,0.161401,0,0
8192,256,4736,3456,31.4028,0.2883,0.2671,0.3265,74.2579,22.2171,122.525,36.6582,23.817,0.1827,220.6,59.058,196.783,58.8753,0.159581,0,0
8192,256,4864,3328,30.4081,0.2985,0.2759,0.3297,74.1159,22.9402,121.326,37.5525,23.8235,0.1891,219.266,60.6818,195.442,60.4927,0.155586,0,0
8192,256,4992,3200,29.6558,0.3052,0.2829,0.3494,73.5717,23.3137,120.695,38.2462,23.7672,0.1931,218.034,61.753,194.267,61.5599,0.152655,0,0
8192,256,5120,3072,29.1164,0.3077,0.2881,0.3358,72.8082,23.2414,121.672,38.8393,23.7816,0.1947,218.261,62.2754,194.48,62.0807,0.149714,0,0
8192,256,5248,2944,28.9138,0.3207,0.2901,0.3581,72.0958,23.9387,120.556,40.0292,23.7506,0.2022,216.402,64.1701,192.651,63.9679,0.150084,0,0
8192,256,5376,2816,27.7925,0.3259,0.3018,0.3712,71.9855,24.2918,120.647,40.7126,23.7748,0.2057,216.407,65.2101,192.632,65.0044,0.144278,0,0
8192,256,5504,2688,26.9485,0.3324,0.3113,0.3612,71.4617,24.6706,119.99,41.4239,23.7468,0.2102,215.199,66.3047,191.452,66.0945,0.140759,0,0
8192,256,5632,2560,26.1023,0.3409,0.3214,0.3673,71.0451,25.0798,119.483,42.179,23.7598,0.2151,214.288,67.4739,190.528,67.2588,0.137,0,0
8192,256,5760,2432,26.6987,0.3358,0.3142,0.3764,71.0108,24.7861,120.707,42.1322,23.7531,0.2126,215.47,67.1309,191.717,66.9183,0.139261,0,0
8192,256,5888,2304,25.8433,0.3517,0.3246,0.3895,70.5834,25.7779,119.094,43.4946,23.7683,0.2226,213.446,69.4951,189.678,69.2725,0.136248,0,0
8192,256,6016,2176,25.0417,0.3598,0.335,0.403,70.2815,26.25,118.033,44.0851,23.6933,0.2269,212.008,70.562,188.315,70.3351,0.132978,0,0
8192,256,6144,2048,24.7598,0.3638,0.3388,0.4397,70.0513,26.406,118.376,44.6219,23.691,0.229,212.118,71.2569,188.427,71.0279,0.131403,0,0
8192,256,6272,1920,24.0855,0.3704,0.3483,0.4151,69.8059,26.789,118.465,45.4623,23.7097,0.2333,211.98,72.4846,188.27,72.2513,0.12793,0,0
8192,256,6400,1792,23.4804,0.3838,0.3573,0.4498,69.5402,27.5886,117.465,46.6016,23.6914,0.241,210.696,74.4312,187.005,74.1902,0.12556,0,0
8192,256,6528,1664,23.6214,0.3854,0.3551,0.4452,69.4844,27.6766,116.98,46.5945,23.6745,0.2418,210.138,74.5129,186.464,74.2711,0.126681,0,0
8192,256,6656,1536,23.0753,0.3907,0.3635,0.4318,69.324,28.0028,117.112,47.3061,23.6748,0.2452,210.11,75.5541,186.436,75.3089,0.123771,0,0
8192,256,6784,1408,22.5181,0.3981,0.3725,0.4398,69.1207,28.5025,116.354,47.9797,23.6739,0.2503,209.149,76.7325,185.475,76.4822,0.121408,0,0
8192,256,6912,1280,22.0214,0.4047,0.3809,0.4443,69.0538,28.9151,116.029,48.5852,23.6641,0.2541,208.747,77.7544,185.083,77.5003,0.118981,0,0
8192,256,7040,1152,22.0433,0.41,0.3806,0.451,68.9055,29.1834,115.856,49.0683,23.6653,0.257,208.427,78.5087,184.762,78.2517,0.119307,0,0
8192,256,7168,1024,21.3457,0.4189,0.393,0.462,68.7904,29.7799,115.205,49.8733,23.6442,0.2625,207.64,79.9157,183.996,79.6532,0.116012,0,0
8192,256,7296,896,21.5846,0.4179,0.3886,0.4594,68.7094,29.7101,115.937,50.1316,23.6146,0.2618,208.261,80.1035,184.647,79.8417,0.116897,0,0
8192,256,7424,768,20.8929,0.4345,0.4015,0.4741,68.6246,30.7745,113.809,51.0375,23.6372,0.2718,206.071,82.0838,182.434,81.812,0.114523,0,0
8192,256,7552,640,20.9869,0.4325,0.3997,0.4768,68.5697,30.6197,114.994,51.3503,23.6403,0.2707,207.204,82.2407,183.564,81.97,0.11433,0,0
8192,256,7680,512,20.6551,0.4421,0.4061,0.4876,68.541,31.2951,113.64,51.8867,23.6404,0.2768,205.821,83.4586,182.181,83.1818,0.113377,0,0
8192,256,7808,384,20.6467,0.4439,0.4063,0.4905,68.5144,31.4203,114.215,52.3784,23.6196,0.2777,206.349,84.0764,182.73,83.7987,0.11299,0,0
8192,256,7936,256,20.1047,0.456,0.4172,0.5,68.4807,32.2421,113.215,53.3035,23.6133,0.2851,205.309,85.8307,181.695,85.5456,0.110651,0,0
8192,256,8064,128,19.9192,0.4587,0.4211,0.5023,68.4694,32.4272,113.256,53.6383,23.5945,0.2865,205.32,86.352,181.726,86.0655,0.109611,0,0
8192,256,8192,0,19.9959,0.452,0.4195,0.5024,0,0,113.533,52.7207,23.581,0.2808,137.114,53.0015,113.533,52.7207,0.176125,0,0
8192,512,0,8192,61.2113,0.2772,0.2741,0.2996,192.985,56.8074,74.4174,21.9055,23.295,0.1758,290.697,78.8887,267.402,78.7129,0.228911,0,0
8192,512,128,8064,61.7509,0.2783,0.2717,0.3119,182.568,53.7753,78.3346,23.0733,23.7108,0.1791,284.614,77.0277,260.903,76.8486,0.236682,0,0
8192,512,256,7936,64.5332,0.2623,0.26,0.2655,186.397,51.8966,81.3519,22.6499,23.5107,0.1678,291.259,74.7143,267.749,74.5465,0.241022,0,0
8192,512,384,7808,66.3593,0.2575,0.2528,0.2862,186.03,50.9829,85.0351,23.3044,23.602,0.1659,294.667,74.4532,271.065,74.2873,0.244809,0,0
8192,512,512,7680,66.2851,0.2547,0.2531,0.2646,183.716,49.6042,89.2777,24.1054,23.7991,0.1648,296.792,73.8744,272.993,73.7096,0.242809,0,0
8192,512,640,7552,70.3763,0.246,0.2384,0.2662,184.465,48.1934,93.3918,24.3995,23.876,0.1599,301.733,72.7528,277.857,72.5929,0.253283,0,0
8192,512,768,7424,72.932,0.2324,0.23,0.2439,187.842,46.5837,97.708,24.2309,23.6845,0.1506,309.235,70.9652,285.55,70.8146,0.255409,0,0
8192,512,896,7296,75.2916,0.2332,0.2228,0.2706,183.112,45.5931,101.716,25.3263,23.9241,0.1527,308.752,71.0721,284.828,70.9194,0.26434,0,0
8192,512,1024,7168,77.7515,0.2253,0.2158,0.2552,183.115,44.1908,106.311,25.6558,23.7032,0.1467,313.129,69.9933,289.426,69.8466,0.26864,0,0
8192,512,1152,7040,80.5122,0.2165,0.2084,0.2508,184.878,42.8185,112.787,26.1207,23.9228,0.1421,321.588,69.0813,297.665,68.9392,0.270479,0,0
8192,512,1280,6912,82.83,0.2127,0.2025,0.2296,182.924,41.7233,116.838,26.6495,23.789,0.1391,323.551,68.5119,299.762,68.3728,0.276319,1,0
8192,512,1408,6784,82.6219,0.2212,0.2031,0.2453,175.396,41.5156,119.641,28.3187,23.8946,0.145,318.932,69.9793,295.038,69.8343,0.280038,0,1
